Nombre_Empresa_clean,Fecha,pasajeros
AIR FRANCE,2009-08-01,15084
SELVA,2009-06-01,0
TAMPA CARGO,2009-04-01,0
LLOYD BOLIVIANO,2000-06-01,1112
TAXA,2000-11-01,99
AMERICAN,2001-08-01,40688
PETROLEUM,2001-04-01,27
SAM,2001-11-01,57617
SALLA,2001-03-01,45
LATAM,2002-03-01,48046
COPA,2002-06-01,20869
HELICOL,2002-08-01,6504
AIR FRANCE,2003-04-01,6741
AVIANCA,2003-06-01,306156
AERO APOYO,2003-06-01,395
SAVIARE LTDA,2003-08-01,670
AIR CANADA,2004-08-01,4677
CENTRAL CHARTER,2004-06-01,223
GEMINI AIR CARGO,2004-04-01,0
ABSA,2004-11-01,0
AEROMEL LTDA,2004-08-01,379
ALLAS S.A.S,2004-07-01,315
NATIVA SA,2004-12-01,351
AEROPOSTAL,2005-05-01,5980
COPA,2005-11-01,39610
DELTA,2005-07-01,10616
LAS,2005-07-01,0
UNITED PARCEL SERVICE,2005-06-01,0
INTEREJECUTIVA,2005-02-01,66
AVIOICHARTER LIMITADA,2005-04-01,89
NATIVA SA,2005-07-01,133
AEROEXPRESS S.A.S,2005-03-01,0
CENTRAL CHARTER,2006-02-01,217
CENTRAL CHARTER,2006-07-01,107
LATAM,2006-06-01,73714
COPA,2006-01-01,41777
MAS AIR,2006-01-01,0
TRANS AMERICAN AIR LINES,2006-03-01,7051
ABSA,2006-12-01,0
HELIFLY,2006-09-01,0
AEXPA,2006-10-01,1006
A.T.&S.,2006-02-01,259
LAS,2007-05-01,0
VIANA S.A.S,2007-11-01,87
SAEP,2008-04-01,0
SADELCA,2008-04-01,540
MASTER TOP LINHAS AEREAS LTDA.,2009-10-01,0
VIANA S.A.S,2009-06-01,21
AEROLINEAS ARGENTINAS,2010-12-01,5621
SANTA BARBARA,2000-01-01,839
FEDERAL EXPRESS CORPORATION,2000-01-01,0
CHALLENGE,2000-07-01,0
AMERICAN,2001-05-01,30528
AIR FRANCE,2001-01-01,5871
ARROW,2001-04-01,0
LUFTHANSA,2001-02-01,4717
MEXICANA,2001-03-01,3226
AEROCOL S.A.S,2001-11-01,443
AERUPIA SAS,2001-06-01,352
AVIHECO,2001-07-01,273
AIR COLOMBIA,2001-02-01,0
PETROLEUM,2002-12-01,33
AEROMENEGUA,2002-07-01,1264
SAVIARE LTDA,2002-11-01,790
VIARCO,2002-04-01,665
AEROCONTINENTE,2003-02-01,2009
AIR FRANCE,2003-07-01,10030
VARIG,2003-08-01,3699
WEST CARIBBEAN,2003-03-01,24020
AEROMENEGUA,2003-06-01,1542
ALLAS S.A.S,2003-08-01,383
AIR COLOMBIA,2003-01-01,0
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2004-11-01,0
SATENA,2004-09-01,55105
UNITED PARCEL SERVICE,2004-11-01,0
HELISERVICE,2004-06-01,151
LATINA DE AVIACION,2004-01-01,871
A.T.&S.,2004-05-01,166
AMERICAN,2005-01-01,44694
AEROLINEAS ARGENTINAS,2005-06-01,2328
AEROREPUBLICA,2005-03-01,163270
SELVA,2005-03-01,1
STARBLUE AIRLINES,2005-11-01,120
AERUPIA SAS,2005-05-01,792
IBERIA,2006-12-01,18139
VARIG,2006-11-01,3201
TAERCO,2006-02-01,284
AEROCHARTER ANDINA S.A.S.,2006-06-01,59
AEROPOSTAL,2007-01-01,11841
LAS,2007-06-01,0
PETROLEUM,2007-05-01,5
PETROLEUM,2007-08-01,19
HELIGOLFO S.A.S,2007-11-01,600
AIR COLOMBIA,2007-06-01,0
AIR CANADA,2008-09-01,4321
MEXICANA,2008-05-01,9366
VRG LINHAS AEREAS,2008-03-01,4991
AEROCOL S.A.S,2008-01-01,412
CHARTER DEL CARIBE S.A.,2008-12-01,95
SAEP,2009-05-01,0
MAS AIR,2009-10-01,0
TIARA,2009-10-01,280
AERO APOYO,2009-06-01,404
AEROLINEAS ALAS DE COLOMBIA LTDA.,2009-12-01,338
LAS,2000-03-01,0
SERVIVENSA,2000-12-01,4425
ALPES S.A.S,2000-07-01,417
TAXA,2000-10-01,99
AYSA,2000-01-01,2
REGION AIR,2000-02-01,2215
BRITISH AIRWAYS,2001-08-01,3198
HELICOL,2001-07-01,7016
MARTINAIR,2001-09-01,0
TECNIAEREAS,2001-08-01,13
VIARCO,2002-12-01,2172
AIR COLOMBIA,2002-02-01,0
UNITED PARCEL SERVICE,2003-01-01,0
TAERCO,2003-08-01,270
BRITISH AIRWAYS,2004-03-01,2184
CARGOLUX AIRLINES INTERNATIONAL S.A.,2004-03-01,0
DELTA,2004-09-01,7295
TAMPA CARGO,2004-05-01,0
AERO APOYO,2004-03-01,483
TAC,2004-08-01,904
SAEP,2005-05-01,0
SADELCA,2005-03-01,361
STARBLUE AIRLINES,2005-04-01,133
VIARCO,2005-03-01,970
SETA S.A.,2005-07-01,2
SAM,2006-09-01,118498
VARIG,2006-01-01,4113
AIR FRANCE,2007-07-01,15441
CUBANA,2007-09-01,1106
"DHAL AIRWAYS, INC. (CINCINNATI,OH)",2007-02-01,0
IBERIA,2007-06-01,18999
LAS,2007-09-01,0
MAS AIR,2007-06-01,0
SELVA,2007-12-01,108
ABSA,2007-01-01,0
AMERICAN,2008-12-01,44961
AIR FRANCE,2008-08-01,15266
DUTCH ANTILLES EXPRESS,2008-12-01,947
PETROLEUM,2008-10-01,839
SEARCA S.A.,2008-08-01,12971
TARI,2008-01-01,37
TARI,2008-06-01,82
AEROGAL,2009-10-01,2157
MAS AIR,2009-04-01,0
SAM,2009-12-01,213430
TAMPA CARGO,2009-08-01,0
AERO APOYO,2009-07-01,294
AIR FRANCE,2001-02-01,5294
SANTA BARBARA,2001-05-01,509
IBERIA,2001-05-01,11071
VARIG,2001-07-01,2434
REGION AIR,2001-09-01,1940
"ATLAS AIRLINES (MUNCE,IN)",2002-12-01,0
VENSECAR C.A.,2002-11-01,0
SAVIARE LTDA,2002-01-01,610
SAVIARE LTDA,2002-05-01,439
VIARCO,2002-10-01,830
CONTINENTAL,2003-12-01,11018
DELTA,2003-07-01,9661
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2003-06-01,0
MEXICANA,2003-03-01,3925
SAM,2003-03-01,55767
AEROCHARTER DE COLOMBIA,2003-06-01,33
CONDOR,2003-08-01,40
TAERCO,2003-07-01,214
LACSA,2004-09-01,6380
CONDOR,2004-10-01,250
VIARCO,2004-04-01,628
AEXPA,2005-03-01,899
COPA,2006-12-01,42225
TAMPA CARGO,2006-07-01,0
TARI,2006-09-01,15
SETA S.A.,2006-12-01,13
TAN LTDA,2006-04-01,55
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2007-07-01,0
AEROSUCRE,2007-07-01,0
SELVA,2007-10-01,0
AEROMEL LTDA,2007-04-01,550
TAC,2007-06-01,799
AMERIJET INTERNATIONAL,2008-03-01,0
DUTCH ANTILLES EXPRESS,2008-06-01,553
AERUPIA SAS,2008-07-01,793
SAVIARE LTDA,2008-08-01,410
AMERICAN,2009-03-01,30045
ARROW,2009-07-01,0
ARKAS S.A.,2009-04-01,0
SADELCA,2009-07-01,914
ALLAS S.A.S,2009-11-01,672
AIR CANADA,2010-11-01,4157
MARTINAIR,2000-01-01,0
SADELCA,2000-02-01,0
CHALLENGE,2000-08-01,0
TACA S.A.S,2000-07-01,3
TACA S.A.S,2000-05-01,11
TAC,2000-06-01,8
ACES,2001-09-01,186503
AEROTACA,2001-04-01,3369
"ATLAS AIRLINES (MUNCE,IN)",2001-06-01,0
DELTA,2001-09-01,3206
MEXICANA,2001-04-01,3875
RIO SUR,2001-07-01,46
SADI,2001-12-01,88
AVIANCA,2002-12-01,370443
AEROSUCRE,2002-02-01,0
AIR TRANSAT,2002-12-01,1971
HELICARGO S.A.,2002-09-01,454
HELISERVICE,2002-05-01,39
SAEP,2003-08-01,0
SADELCA,2003-10-01,0
SAER,2003-08-01,115
SEARCA S.A.,2003-04-01,6514
VIARCO,2003-08-01,2381
APSA,2004-08-01,131
AVIANCA,2004-01-01,377074
AEROLINEAS ALAS DE COLOMBIA LTDA.,2004-11-01,31
A.T.&S.,2004-03-01,224
COPA,2005-04-01,25691
AERUPIA SAS,2005-09-01,435
HELIANDES,2005-12-01,582
CENTURION AIR CARGO COLOMBIA,2006-10-01,0
FEDERAL EXPRESS CORPORATION,2006-06-01,0
ABSA,2006-10-01,0
ABSA,2006-05-01,0
SAVIARE LTDA,2006-08-01,413
TAC,2006-07-01,2345
AEROLINEAS ALAS DE COLOMBIA LTDA.,2006-11-01,34
AEROPOSTAL,2007-07-01,2571
ADA,2007-01-01,15078
TAERCO,2007-11-01,224
HELIGOLFO S.A.S,2007-05-01,508
AMERICAN,2008-03-01,44632
SPIRIT AIRLINES,2008-05-01,5109
FEDERAL EXPRESS CORPORATION,2009-05-01,0
TIARA,2009-04-01,319
UNITED PARCEL SERVICE,2009-04-01,0
HELI JET SAS,2009-06-01,136
SPIRIT AIRLINES,2008-06-01,6217
CUBANA,2000-03-01,385
SATENA,2000-07-01,40625
ADES,2000-09-01,8
AERO PAZ S.A.,2000-11-01,36
AVIANCA,2001-06-01,274658
CONTINENTAL,2001-08-01,11823
MEXICANA,2001-11-01,4348
AEROREPUBLICA,2001-04-01,82926
INTEREJECUTIVA,2001-11-01,186
AVIAPA,2001-12-01,1124
AVIHECO,2001-04-01,237
CUBANA,2002-04-01,475
AERO APOYO,2002-01-01,266
AEROMEL LTDA,2002-02-01,344
HELIFLY,2002-08-01,4
HELISERVICE,2002-11-01,56
TACA S.A.S,2002-07-01,21
AMERICAN,2003-10-01,22154
APSA,2003-07-01,54
AEROPOSTAL,2003-12-01,6971
AEROTACA,2003-10-01,1646
EXPORT AIR DEL PERU,2003-08-01,0
GEMINI AIR CARGO,2003-09-01,0
AEROSUCRE,2003-04-01,0
LACSA,2003-07-01,10613
ADES,2003-08-01,169
ADA,2004-07-01,9112
BRITISH AIRWAYS,2004-04-01,2231
VENSECAR C.A.,2004-10-01,0
AVIHECO,2004-02-01,2
AVIOICHARTER LIMITADA,2004-10-01,70
AEROLINEAS ARGENTINAS,2005-12-01,1982
AIR COMET,2005-08-01,6293
SAM,2005-09-01,66430
ALFUTURO,2005-04-01,84
TARI,2005-05-01,48
AEROLINEAS ALAS DE COLOMBIA LTDA.,2005-08-01,17
A.T.&S.,2005-05-01,134
SATENA,2006-05-01,63187
ABSA,2006-11-01,0
AEXPA,2006-11-01,883
LACSA,2007-05-01,8552
AEROREPUBLICA,2007-04-01,162270
HELIFLY,2007-12-01,0
AEROCHARTER ANDINA S.A.S.,2007-02-01,35
SETA S.A.,2007-09-01,6
AEROGAL,2008-07-01,6570
ALFUTURO,2008-04-01,870
VERTICAL DE AVIACION,2008-08-01,196
TAN LTDA,2008-02-01,62
AER CARIBE,2008-01-01,13
AEROGAL,2009-03-01,2690
UNITED PARCEL SERVICE,2009-01-01,0
AIR CANADA,2010-05-01,4547
ALLAS S.A.S,2000-10-01,69
SEARCA S.A.,2000-10-01,2423
AEROCOLOMBIA CARGO,2000-07-01,0
ACES,2001-12-01,236042
AIR FRANCE,2001-06-01,5547
CENTRAL CHARTER,2001-08-01,159
INTER,2001-10-01,18114
VARIG,2001-05-01,3051
SAVIARE LTDA,2001-06-01,724
BRITISH AIRWAYS,2002-07-01,3489
AEROCOL S.A.S,2002-01-01,326
AIR FRANCE,2003-02-01,6799
AVIANCA,2003-08-01,351065
CUBANA,2003-03-01,646
ALPES S.A.S,2003-12-01,577
HELICARGO S.A.,2003-06-01,865
AEROEJECUTIVOS DE ANTIOQUIA S.A.,2003-09-01,297
GEMINI AIR CARGO,2004-08-01,0
SAEP,2004-04-01,0
SASA,2004-06-01,29
AEROLINEAS ARGENTINAS,2005-11-01,2112
CUBANA,2005-05-01,911
CUBANA,2005-11-01,564
CENTURION AIR CARGO COLOMBIA,2005-12-01,0
AERO APOYO,2005-11-01,297
AEROMEL LTDA,2005-03-01,476
AEXPA,2005-01-01,988
AIR MADRD,2006-10-01,4358
AIR COMET,2006-09-01,6433
TRADEWINDS AIRLINES COLOMBIA,2006-01-01,0
HELIANDES,2006-04-01,423
HELICARGO S.A.,2006-05-01,520
SAVIARE LTDA,2006-01-01,175
TAXI AEREO CUSIANA LTDA,2006-03-01,32
SETA S.A.,2006-07-01,69
SATENA,2007-10-01,83985
AERO APOYO,2007-10-01,459
ALPES S.A.S,2007-02-01,1141
AEXPA,2007-09-01,892
AVIANCA,2008-08-01,504865
COPA,2008-08-01,36671
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2008-04-01,0
AEROGAL,2008-05-01,4294
AEROSUCRE,2008-03-01,0
AIR TRANSAT,2008-01-01,4576
AERO APOYO,2008-07-01,417
AEROEJECUTIVOS DE ANTIOQUIA S.A.,2008-06-01,248
SELVA,2009-10-01,0
SAM,2000-04-01,27374
SERVIVENSA,2000-02-01,3297
VARIG,2000-02-01,2270
ADES,2000-04-01,22
AERUPIA SAS,2000-05-01,754
HELIANDES,2000-04-01,1281
TAC,2000-12-01,4
TECNIAEREAS,2000-06-01,37
FEDERAL EXPRESS CORPORATION,2001-06-01,0
SAEP,2001-05-01,0
TAMPA CARGO,2001-03-01,0
HELIFLY,2001-09-01,51
ARROW,2002-03-01,0
AEROSUCRE,2002-04-01,0
SELVA,2002-01-01,0
VENSECAR C.A.,2002-09-01,0
WEST CARIBBEAN,2002-05-01,10767
AEROMEL LTDA,2002-01-01,406
LATAM,2003-03-01,50972
AEROSUCRE,2003-06-01,0
LLOYD BOLIVIANO,2003-05-01,2045
SATENA,2003-12-01,54070
AIR FRANCE,2004-07-01,10627
PANAVIA,2004-10-01,0
VENSECAR C.A.,2004-02-01,0
VENSECAR C.A.,2004-09-01,0
AVIOCESAR,2004-02-01,237
RIO SUR,2004-08-01,265
SADELCA,2005-10-01,193
SELVA,2005-02-01,0
AERO APOYO,2005-06-01,507
ALPES S.A.S,2005-10-01,1537
HELICARGO S.A.,2005-08-01,77
GEMINI AIR CARGO,2006-12-01,0
LLOYD BOLIVIANO,2006-03-01,1139
MAS AIR,2006-04-01,0
SATENA,2006-06-01,70239
APT,2006-02-01,29
SAER,2006-06-01,437
SARPA S.A.S,2006-11-01,2288
AEROLINEAS ALAS DE COLOMBIA LTDA.,2006-02-01,29
PANAVIA,2007-08-01,0
VRG LINHAS AEREAS,2007-07-01,3745
AERO APOYO,2007-02-01,509
CONDOR,2007-11-01,309
TAN LTDA,2007-10-01,34
AIR COMET,2008-03-01,5053
AIR COMET,2008-08-01,6791
AEROCOL S.A.S,2008-06-01,88
ALPES S.A.S,2008-01-01,1170
CONDOR,2008-10-01,200
AIR COLOMBIA,2008-12-01,0
LÍNEA AÉREA CARGUERA DE COLOMBIA S.A.,2009-12-01,0
LAS,2009-02-01,0
MEXICANA,2009-12-01,12460
SATENA,2009-03-01,79317
AEROREPUBLICA,2009-01-01,191923
AERUPIA SAS,2009-03-01,632
AIR FRANCE,2010-01-01,15246
WEST CARIBBEAN,2000-09-01,2939
ALLAS S.A.S,2000-01-01,1081
AVIHECO,2000-12-01,10
SEARCA S.A.,2000-03-01,5137
AEROCONTINENTE,2001-12-01,3329
DELTA,2001-08-01,4728
VARIG,2001-09-01,2477
VIARCO,2001-03-01,258
AIR COLOMBIA,2001-10-01,0
ACES,2002-12-01,153619
SAER,2002-02-01,245
TAXI AEREO CUSIANA LTDA,2002-06-01,0
AEROPOSTAL,2003-11-01,5341
AVIANCA,2003-09-01,328001
SADELCA,2003-07-01,0
HELICARGO S.A.,2003-02-01,400
SEARCA S.A.,2003-08-01,3895
TAERCO,2003-06-01,1860
TAXI AEREO CUSIANA LTDA,2003-03-01,19
CHARTER DEL CARIBE S.A.,2003-08-01,100
APSA,2004-10-01,128
AEROSUCRE,2004-06-01,0
LACSA,2004-05-01,8753
ALFUTURO,2004-07-01,113
HELICARGO S.A.,2004-02-01,1269
HELICARGO S.A.,2004-07-01,966
TAG AVIATION,2004-10-01,117
ALIANSA,2004-03-01,548
CONTINENTAL,2005-09-01,11209
LACSA,2005-12-01,9649
CONVIASA,2005-05-01,229
ALLAS S.A.S,2005-10-01,615
REGION AIR,2005-06-01,1473
CENTRAL CHARTER,2006-11-01,220
CARGOLUX AIRLINES INTERNATIONAL S.A.,2006-11-01,0
FEDERAL EXPRESS CORPORATION,2006-07-01,0
SELVA,2006-03-01,0
VARIG,2006-05-01,2310
AERUPIA SAS,2006-01-01,609
HELIANDES,2006-08-01,188
REGION AIR,2006-09-01,578
CENTRAL CHARTER,2007-07-01,97
AVIANCA,2007-02-01,424630
DUTCH ANTILLES EXPRESS,2007-12-01,841
AIR COMET,2007-07-01,6268
POLAR,2007-06-01,0
PANAVIA,2007-06-01,0
ALLAS S.A.S,2007-10-01,728
TARI,2007-12-01,15
AEROMENEGUA,2008-12-01,637
TAC,2008-01-01,3237
CHARTER DEL CARIBE S.A.,2008-09-01,61
MARTINAIR,2009-06-01,0
AERO APOYO,2009-10-01,257
STARBLUE AIRLINES,2009-02-01,126
STARBLUE AIRLINES,2009-09-01,161
ALPES S.A.S,2009-04-01,716
TAXI AEREO CUSIANA LTDA,2009-07-01,17
AIR CANADA,2010-03-01,4628
ALLAS S.A.S,2000-12-01,96
TRANSORIENTE,2000-06-01,35
TAXA,2001-07-01,85
PORTENA,2001-05-01,243
ACES,2002-05-01,148842
ARROW,2002-01-01,0
ARROW,2002-04-01,0
AEROTACA,2002-11-01,3349
SANTA BARBARA,2002-08-01,418
MEXICANA,2002-02-01,4450
WEST CARIBBEAN,2002-03-01,12723
CONTINENTAL,2003-06-01,17830
INTER,2003-07-01,28003
ALLAS S.A.S,2003-03-01,252
INTEREJECUTIVA,2003-03-01,31
AVIOCESAR,2003-05-01,132
AEROPOSTAL,2004-11-01,6004
TRANS AMERICAN AIR LINES,2004-12-01,5430
AEROMENEGUA,2004-04-01,1338
TAXI AEREO CUSIANA LTDA,2004-06-01,104
AIR COLOMBIA,2004-08-01,0
AIR COLOMBIA,2004-11-01,0
ARROW,2005-03-01,0
CARGOLUX AIRLINES INTERNATIONAL S.A.,2005-06-01,0
MEXICANA,2005-06-01,5803
MEXICANA,2005-07-01,6576
WEST CARIBBEAN,2005-01-01,61976
CIELOS DEL PERU S.A.,2006-04-01,0
CENTURION AIR CARGO COLOMBIA,2006-08-01,0
AEROGAL,2006-10-01,5161
PETROLEUM,2006-06-01,22
HELIFLY,2006-03-01,73
AVIANCA,2007-10-01,476620
CARGOLUX AIRLINES INTERNATIONAL S.A.,2007-04-01,0
CONTINENTAL,2007-07-01,21173
AEROGAL,2007-03-01,4350
ICARO,2007-06-01,532
PETROLEUM,2007-10-01,5
AVIOCESAR,2007-02-01,344
AERO APOYO,2008-09-01,400
AEROMENEGUA,2008-05-01,492
HELI JET SAS,2008-06-01,26
LATAM,2009-10-01,228176
AEROLINEAS ARGENTINAS,2009-04-01,1362
COSMOS S.A.,2009-05-01,0
VENSECAR C.A.,2009-03-01,0
ALPES S.A.S,2009-03-01,802
AEROMEXICO,2010-11-01,5371
LAS,2000-04-01,0
LACSA,2000-12-01,9559
VIANA S.A.S,2000-03-01,135
APSA,2001-11-01,569
SADELCA,2001-12-01,0
AEROMENEGUA,2001-10-01,1070
SAER,2001-11-01,204
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2002-06-01,0
LLOYD BOLIVIANO,2002-03-01,794
SADI,2002-02-01,22
TAG AVIATION,2002-10-01,342
BRITISH AIRWAYS,2003-11-01,2202
DELTA,2003-08-01,9461
FEDERAL EXPRESS CORPORATION,2003-12-01,0
INTER,2003-03-01,21251
APT,2003-05-01,6
AIR TRANSAT,2003-02-01,4145
ABSA,2003-08-01,0
UNITED PARCEL SERVICE,2003-03-01,0
TAXI AEREO CUSIANA LTDA,2003-09-01,24
LAS,2004-12-01,0
SELVA,2004-03-01,0
ALPES S.A.S,2004-11-01,618
TAERCO,2004-08-01,436
CARGOLUX AIRLINES INTERNATIONAL S.A.,2005-02-01,0
CONTINENTAL,2005-11-01,12012
CENTURION AIR CARGO COLOMBIA,2005-04-01,0
DELTA,2005-10-01,7413
SADELCA,2005-02-01,290
INTEREJECUTIVA,2005-08-01,24
SASA,2005-04-01,0
SASA,2005-05-01,0
AIR FRANCE,2006-07-01,15421
ARROW,2006-03-01,0
AVIANCA,2006-06-01,457471
IBERIA,2006-01-01,19005
MARTINAIR,2006-03-01,0
PETROLEUM,2006-10-01,42
SADELCA,2006-09-01,132
"ATLAS AIRLINES (MUNCE,IN)",2007-09-01,0
LLOYD BOLIVIANO,2007-02-01,2321
TRANS AMERICAN AIR LINES,2007-03-01,9745
AEROEJECUTIVOS DE ANTIOQUIA S.A.,2007-09-01,224
ADA,2008-08-01,14026
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2008-09-01,0
TAMPA CARGO,2008-07-01,0
AEROCOL S.A.S,2008-08-01,51
NACIONAL DE AVIACION S.A.S,2008-05-01,893
ADA,2009-05-01,13635
CENTURION AIR CARGO COLOMBIA,2009-11-01,0
DELTA,2009-04-01,11782
AEROSUCRE,2009-03-01,0
AEROMEXICO,2010-12-01,5992
TAMPA CARGO,2000-02-01,0
WEST CARIBBEAN,2000-11-01,3208
PORTENA,2000-12-01,310
TACA S.A.S,2000-04-01,6
GEMINI AIR CARGO,2001-03-01,0
INTEREJECUTIVA,2001-02-01,69
SAVIARE LTDA,2001-10-01,849
SATENA,2002-06-01,41113
SAM,2002-08-01,69801
SADELCA,2002-03-01,0
TAMPA CARGO,2002-12-01,0
SADI,2002-01-01,385
SASA,2002-11-01,45
AEROTACA,2003-04-01,2292
BRITISH AIRWAYS,2003-07-01,3122
GEMINI AIR CARGO,2003-02-01,0
GEMINI AIR CARGO,2003-05-01,0
LLOYD BOLIVIANO,2003-10-01,1641
SEARCA S.A.,2003-11-01,5636
AEROCHARTER ANDINA S.A.S.,2003-02-01,2195
LATAM,2004-11-01,68059
CONTINENTAL,2004-01-01,13435
DHL AERO EXPRESO,2004-02-01,0
AEROMENEGUA,2004-11-01,919
AEROMENEGUA,2004-06-01,1550
RIO SUR,2004-09-01,223
SELVA,2005-06-01,0
TAMPA CARGO,2005-01-01,0
ABSA,2005-08-01,0
AERO APOYO,2005-05-01,310
INTEREJECUTIVA,2005-07-01,24
AEROEJECUTIVOS DE ANTIOQUIA S.A.,2005-12-01,150
HELI JET SAS,2005-06-01,206
CIELOS DEL PERU S.A.,2006-07-01,0
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2006-12-01,0
MARTINAIR,2006-09-01,0
NATIVA SA,2006-11-01,231
AIR COLOMBIA,2006-02-01,0
AIR CANADA,2007-02-01,3723
CARGOLUX AIRLINES INTERNATIONAL S.A.,2007-07-01,0
AIR TRANSAT,2007-01-01,3930
SAVIARE LTDA,2007-02-01,285
HELI JET SAS,2007-05-01,786
CIELOS DEL PERU S.A.,2008-01-01,0
AEROSUCRE,2008-12-01,0
MAS AIR,2008-01-01,0
TAMPA CARGO,2008-10-01,0
STARBLUE AIRLINES,2008-01-01,242
AIR FRANCE,2009-06-01,14395
AEROLINEAS ARGENTINAS,2009-06-01,1568
CUBANA,2009-09-01,763
TIARA,2009-12-01,406
UNITED PARCEL SERVICE,2009-07-01,0
SAVIARE LTDA,2009-10-01,364
AER CARIBE,2009-05-01,0
AIR COLOMBIA,2009-10-01,0
LLOYD BOLIVIANO,2000-02-01,1110
LACSA,2000-08-01,8908
AEROCHARTER DE COLOMBIA,2000-07-01,29
AEROMENEGUA,2000-08-01,911
AERUPIA SAS,2000-03-01,490
HELICARGO S.A.,2000-04-01,136
SAVIARE LTDA,2000-12-01,606
"ATLAS AIRLINES (MUNCE,IN)",2001-10-01,0
IBERIA,2001-07-01,13154
VARIG,2001-08-01,2901
AEROCHARTER DE COLOMBIA,2001-12-01,20
TAC,2001-08-01,72
ARROW,2002-05-01,0
AVIANCA,2002-04-01,246409
AEROSUCRE,2002-05-01,0
SAM,2002-11-01,60238
WEST CARIBBEAN,2002-04-01,10696
STARBLUE AIRLINES,2002-03-01,215
VERTICAL DE AVIACION,2002-08-01,279
AEROCONTINENTE,2003-03-01,1380
CONTINENTAL,2003-02-01,9110
FEDERAL EXPRESS CORPORATION,2003-01-01,0
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2003-02-01,0
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2003-11-01,0
INTER,2003-11-01,26468
CIELOS DEL PERU S.A.,2004-08-01,0
"AVIOR AIRLINES,C.A.",2004-05-01,154
AEXPA,2004-01-01,1255
LATAM,2005-06-01,66449
HELIFLY,2005-09-01,0
SEARCA S.A.,2005-03-01,6596
TAERCO,2005-04-01,108
TARI,2005-06-01,35
HELIGOLFO S.A.S,2005-09-01,369
ADA,2006-06-01,15266
ZOOM AIRLINES INC.,2006-03-01,0
PETROLEUM,2006-04-01,3
SAM,2006-05-01,80732
AEROCOL S.A.S,2006-12-01,327
AVIHECO,2006-11-01,8
VIARCO,2006-04-01,1585
TAN LTDA,2006-03-01,205
ARROW,2007-08-01,0
AEROLINEAS ARGENTINAS,2007-12-01,3717
GEMINI AIR CARGO,2007-01-01,0
LLOYD BOLIVIANO,2007-01-01,2107
MARTINAIR,2007-08-01,0
ALPES S.A.S,2007-03-01,1349
RIO SUR,2007-11-01,8
AIR COMET,2008-02-01,4791
AEROCOL S.A.S,2008-11-01,407
AEROMENEGUA,2008-07-01,513
RIO SUR,2008-08-01,330
VIANA S.A.S,2008-02-01,36
C.V. CARGO,2009-12-01,0
LÍNEA AÉREA CARGUERA DE COLOMBIA S.A.,2009-08-01,0
CHARTER DEL CARIBE S.A.,2009-06-01,32
AEROMEL LTDA,2008-01-01,40
BRITISH AIRWAYS,2000-07-01,3340
LUFTHANSA,2000-11-01,4802
AEROCOL S.A.S,2000-04-01,593
AEROMEL LTDA,2000-10-01,0
SELVA,2001-11-01,0
ADES,2001-12-01,973
INTEREJECUTIVA,2001-04-01,126
ALIANSA,2001-11-01,0
COPA,2002-09-01,17572
ABSA,2002-12-01,0
AEROMENEGUA,2002-03-01,1257
ALFUTURO,2002-11-01,112
ACES,2003-03-01,135966
ACES,2003-05-01,124613
AEROCOL S.A.S,2003-11-01,409
RIO SUR,2003-04-01,38
AEROPOSTAL,2004-07-01,7675
LLOYD BOLIVIANO,2004-12-01,2572
PANAVIA,2004-11-01,0
VARIG,2004-04-01,3431
AERO APOYO,2005-10-01,330
CONTINENTAL,2006-03-01,13337
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2006-08-01,0
LAS,2006-06-01,0
TRADEWINDS AIRLINES COLOMBIA,2006-10-01,0
AVIHECO,2006-09-01,0
CONDOR,2006-06-01,372
HELIGOLFO S.A.S,2006-04-01,887
LATAM,2007-06-01,78996
FLORIDA WEST INTERNATIONAL AIRWAYS INC.,2007-04-01,0
SELVA,2007-06-01,852
CHARTER DEL CARIBE S.A.,2007-11-01,92
AIR COLOMBIA,2007-05-01,0
FEDERAL EXPRESS CORPORATION,2008-07-01,0
COSMOS S.A.,2008-12-01,0
AEROSUCRE,2008-11-01,0
MAS AIR,2008-06-01,0
UNITED PARCEL SERVICE,2008-05-01,0
DUTCH ANTILLES EXPRESS,2009-02-01,509
AERO APOYO,2009-01-01,292
CONDOR,2009-04-01,132
AEROLINEAS ALAS DE COLOMBIA LTDA.,2009-05-01,128
SANTA BARBARA,2000-06-01,446
CONTINENTAL,2000-11-01,11855
FEDERAL EXPRESS CORPORATION,2000-03-01,0
HELICOL,2000-03-01,6855
SATENA,2000-09-01,36948
SELVA,2000-12-01,0
VARIG,2000-12-01,2860
WEST CARIBBEAN,2000-07-01,4885
AVIAPA,2000-11-01,668
ALIANSA,2000-06-01,0
PANAVIA,2001-05-01,0
SERVIVENSA,2001-03-01,1835
